# [LF, 4, 250.0, 4.0, 210.0, 1.7142857142857142, 38.0, 111.0, 300.0, 42.0, 29593463.93] # mode design r d Npanels angle L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[0, 0]",1,158,64,1
1,"[1, 0]",1,0,0,0
2,"[1, 1]",2,41,18,0
3,"[2, 0]",1,0,0,0
4,"[2, 1]",2,41,18,0
5,"[3, 0]",1,2,1,0
6,"[4, 0]",1,0,0,0
7,"[4, 1]",2,41,18,0
8,"[5, 0]",1,2,1,0
9,"[6, 0]",1,0,0,0
10,"[6, 1]",5,54,24,0
11,"[6, 2]",2,0,0,0
12,"[6, 3]",33,0,0,0
13,"[6, 4]",56,158,64,0
14,"[7, 0]",1,0,0,0
15,"[7, 1]",4,158,64,0
16,"[7, 2]",3,2,1,0
17,"[7, 3]",2,0,0,0
18,"[7, 4]",24,0,0,0
19,"[7, 5]",54,53,24,-1
20,"[8, 0]",1,0,0,0
21,"[8, 1]",2,57,26,0
22,"[9, 0]",1,41,18,0
23,"[10, 0]",1,156,64,0
24,"[11, 0]",1,41,18,0
25,"[12, 0]",1,55,26,0
26,"[13, 0]",1,57,26,0
27,"[14, 0]",1,41,18,0
28,"[15, 0]",1,0,0,0
29,"[15, 1]",2,158,64,0
30,"[16, 0]",1,0,0,0
31,"[16, 1]",5,0,0,0
32,"[16, 2]",4,0,0,0
33,"[16, 3]",2,0,0,0
34,"[16, 4]",43,0,0,0
35,"[16, 5]",33,156,64,0
36,"[16, 6]",26,57,26,0
37,"[16, 7]",107,2,1,3
38,"[17, 0]",1,2,1,0
39,"[18, 0]",1,156,64,0
40,"[19, 0]",1,158,64,0
41,"[20, 0]",1,0,0,0
42,"[20, 1]",2,0,0,0
43,"[20, 2]",30,41,18,0
44,"[21, 0]",1,0,0,0
45,"[21, 1]",2,57,26,0
46,"[22, 0]",1,0,0,0
47,"[22, 1]",2,0,0,0
48,"[22, 2]",20,41,18,0
49,"[23, 0]",1,0,0,0
50,"[23, 1]",2,2,1,0
51,"[24, 0]",1,0,0,0
52,"[24, 1]",2,0,0,0
53,"[24, 2]",55,41,18,0
54,"[25, 0]",1,41,18,0
55,"[26, 0]",1,0,0,0
56,"[26, 1]",2,57,26,4
57,"[27, 0]",1,0,0,0
58,"[27, 1]",4,57,26,0
59,"[27, 2]",3,0,0,0
60,"[27, 3]",2,0,0,0
61,"[27, 4]",36,41,18,0
62,"[27, 5]",32,0,0,-1
63,"[27, 6]",78,54,24,-1
64,"[28, 0]",1,0,0,0
65,"[28, 1]",5,156,64,0
66,"[28, 2]",4,57,26,0
67,"[28, 3]",2,0,0,0
68,"[28, 4]",24,0,0,0
69,"[28, 5]",41,2,1,0
70,"[29, 0]",1,0,0,0
71,"[29, 1]",4,2,1,0
72,"[29, 2]",2,0,0,0
73,"[29, 3]",36,41,18,0
74,"[29, 4]",33,158,64,0
75,"[29, 5]",32,0,0,0
76,"[29, 6]",68,156,64,0
77,"[30, 0]",1,158,64,1
78,"[31, 0]",1,0,0,0
79,"[31, 1]",6,2,1,0
80,"[31, 2]",4,2,1,0
81,"[31, 3]",3,0,0,0
82,"[31, 4]",23,0,0,0
83,"[31, 5]",39,2,1,0
84,"[32, 0]",1,158,64,0
85,"[33, 0]",1,0,0,0
86,"[33, 1]",2,41,18,0
87,"[34, 0]",1,0,0,0
88,"[34, 1]",2,41,18,0
89,"[35, 0]",1,158,64,0
90,"[36, 0]",1,0,0,0
91,"[36, 1]",2,41,18,0
92,"[37, 0]",1,2,1,0
93,"[38, 0]",1,2,1,0
94,"[39, 0]",1,0,0,0
95,"[39, 1]",4,0,0,0
96,"[39, 2]",2,0,0,0
97,"[39, 3]",47,0,0,0
98,"[39, 4]",46,2,1,0
99,"[39, 5]",31,2,1,0
100,"[39, 6]",67,2,1,0
101,"[40, 0]",1,0,0,0
102,"[40, 1]",2,75,32,0
103,"[41, 0]",1,158,64,0
104,"[42, 0]",1,41,18,0
105,"[43, 0]",1,158,64,0
106,"[44, 0]",1,0,0,0
107,"[44, 1]",2,158,64,0
108,"[45, 0]",1,41,18,0
109,"[46, 0]",1,158,64,0
110,"[47, 0]",1,2,1,0
111,"[48, 0]",1,0,0,0
112,"[48, 1]",2,41,18,0
113,"[49, 0]",1,41,18,0
114,"[50, 0]",1,2,1,0
115,"[51, 0]",1,0,0,0
116,"[51, 1]",2,0,0,0
117,"[51, 2]",70,41,18,1
118,"[52, 0]",1,41,18,0
119,"[53, 0]",1,0,0,1
120,"[53, 1]",6,0,0,0
121,"[53, 2]",5,0,0,0
122,"[53, 3]",4,0,0,0
123,"[53, 4]",3,0,0,0
124,"[53, 5]",51,0,0,0
